Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-02-25 00:00:00-05:00,5.355111476872043,5.379211981239668,5.311731120624984,5.335831165313721,12382000,0.0,0.0
2015-02-26 00:00:00-05:00,5.340651343381394,5.381622062789599,5.306910913167185,5.350291728973389,15286400,0.0,0.0
2015-02-27 00:00:00-05:00,5.335832478473661,5.347882963462567,5.297271845867161,5.31655216217041,15749200,0.0,0.0
2015-03-02 00:00:00-05:00,5.302091314905026,5.475614137908409,5.294861024900284,5.4466938972473145,30151200,0.0,0.0
2015-03-03 00:00:00-05:00,5.405723857953579,5.432234464983294,5.328602593516949,5.345472812652588,16034400,0.0,0.0
2015-03-04 00:00:00-05:00,5.326192684399267,5.417774074228109,5.304502270551565,5.405724048614502,22684000,0.0,0.0
2015-03-05 00:00:00-05:00,5.4057227413101945,5.51899451759342,5.3912626221350575,5.509354591369629,32305600,0.0,0.0
2015-03-06 00:00:00-05:00,5.478024088095794,5.504534691058693,5.429823535056526,5.434643268585205,25739200,0.0,0.0
2015-03-09 00:00:00-04:00,5.437054776609117,5.490075996298841,5.425004750140932,5.449105262756348,22238800,0.0,0.0
2015-03-10 00:00:00-04:00,5.473203691964717,5.579245640205796,5.463563765585842,5.543095111846924,52721200,0.0,0.0
2015-03-11 00:00:00-04:00,5.543096118787143,5.615397188638856,5.499715293004518,5.5141754150390625,26212000,0.0,0.0
2015-03-12 00:00:00-04:00,5.461154299112048,5.502125025226509,5.359932532222142,5.463564395904541,40697200,0.0,0.0
2015-03-13 00:00:00-04:00,5.437052834578579,5.485253842592761,5.362341685867588,5.470793724060059,35928800,0.0,0.0
2015-03-16 00:00:00-04:00,5.514174421035762,5.569605721587438,5.478023892626519,5.53586483001709,23695600,0.0,0.0
2015-03-17 00:00:00-04:00,5.5238145286095595,5.605755967367972,5.485253905626646,5.60334587097168,29990000,0.0,0.0
2015-03-18 00:00:00-04:00,5.603348315165706,5.632269024857617,5.461155783511906,5.5117669105529785,41384400,0.0,0.0
2015-03-19 00:00:00-04:00,5.531045296364482,5.615396379138663,5.4900745734403404,5.596116065979004,31075600,0.0,0.0
2015-03-20 00:00:00-04:00,5.641906705861773,5.690107716240264,5.588885962188556,5.65636682510376,46208400,0.0,0.0
2015-03-23 00:00:00-04:00,5.487665672348333,5.559966747528441,5.470795452118244,5.473205089569092,42601200,0.0,0.0
2015-03-24 00:00:00-04:00,5.456334717252335,5.494895350897445,5.37439325583672,5.398493766784668,33048000,0.0,0.0
2015-03-25 00:00:00-04:00,5.396082571001344,5.396082571001344,5.053856672323879,5.070727348327637,54255200,0.0,0.0
2015-03-26 00:00:00-04:00,4.967097074383111,5.075548696551345,4.930946073981302,5.053858280181885,31192000,0.0,0.0
2015-03-27 00:00:00-04:00,5.082777512297491,5.17194878953559,5.000836065296629,5.152668476104736,31828800,0.0,0.0
2015-03-30 00:00:00-04:00,5.17676941843577,5.200869927172117,5.109288545588763,5.174359321594238,25325200,0.0,0.0
2015-03-31 00:00:00-04:00,5.1598980198625535,5.164718212442965,5.039395963425448,5.044216156005859,35727600,0.0,0.0
2015-04-01 00:00:00-04:00,5.063499927520752,5.0803701534040275,4.976738240487702,5.063499927520752,33076800,0.0,0.0
2015-04-02 00:00:00-04:00,5.092417913523475,5.1068784947027925,5.032166870979909,5.075547695159912,19220400,0.0,0.0
2015-04-06 00:00:00-04:00,5.053857763536308,5.239431102535761,5.000837006541757,5.222560882568359,51586400,0.0,0.0
2015-04-07 00:00:00-04:00,5.222561104366527,5.326192985343466,5.1936403977091565,5.268352031707764,41396400,0.0,0.0
2015-04-08 00:00:00-04:00,5.273171048887436,5.326192260598075,5.222560393722526,5.306911945343018,36643200,0.0,0.0
2015-04-09 00:00:00-04:00,5.265941435972295,5.446694571351122,5.263531339005765,5.429824352264404,37943200,0.0,0.0
2015-04-10 00:00:00-04:00,5.4346427067923715,5.487663907237232,5.415362395633934,5.485253810882568,25872800,0.0,0.0
2015-04-13 00:00:00-04:00,5.47320389488819,5.504534691058693,5.410543221905034,5.434643268585205,23672400,0.0,0.0
2015-04-14 00:00:00-04:00,5.412953599937072,5.434644012662081,5.3358323367721505,5.388853549957275,22027600,0.0,0.0
2015-04-15 00:00:00-04:00,5.403313523890952,5.49489490647125,5.376802918024482,5.453924179077148,24356000,0.0,0.0
2015-04-16 00:00:00-04:00,5.4225918472336705,5.468382751542598,5.381621134889642,5.420181751251221,15528400,0.0,0.0
2015-04-17 00:00:00-04:00,5.306910913167185,5.403312470692701,5.304500816769186,5.350291728973389,29363600,0.0,0.0
2015-04-20 00:00:00-04:00,5.374393101829536,5.4081340000613976,5.314142056025712,5.323782444000244,23162400,0.0,0.0
2015-04-21 00:00:00-04:00,5.388853693066848,5.388853693066848,5.290042014552816,5.31655216217041,23045600,0.0,0.0
2015-04-22 00:00:00-04:00,5.347883152494703,5.384033689381238,5.265941690389748,5.376803398132324,20742000,0.0,0.0
2015-04-23 00:00:00-04:00,5.277990820946877,5.40572318660608,5.217739783128581,5.355112075805664,25938000,0.0,0.0
2015-04-24 00:00:00-04:00,5.352703205049066,5.3551133022752495,5.249071782397435,5.309322834014893,24096000,0.0,0.0
2015-04-27 00:00:00-04:00,5.3261912246722884,5.444283190100907,5.280400312468085,5.350291728973389,24845600,0.0,0.0
2015-04-28 00:00:00-04:00,5.34065286124579,5.3960837151170775,5.290042201540444,5.376803398132324,23448400,0.0,0.0
2015-04-29 00:00:00-04:00,5.338241261718372,5.391262463262923,5.3141407573507475,5.335831165313721,19515600,0.0,0.0
2015-04-30 00:00:00-04:00,5.309321009565183,5.376801869993602,5.29727052757519,5.350291728973389,21884400,0.0,0.0
2015-05-01 00:00:00-04:00,5.393673554099623,5.499715526098294,5.3695735029136165,5.482845306396484,25696800,0.0,0.0
2015-05-04 00:00:00-04:00,5.47802551015161,5.514176049235211,5.43223504182927,5.449105262756348,20072000,0.0,0.0
2015-05-05 00:00:00-04:00,5.429824937249809,5.4370547692493165,5.285222321432101,5.309322834014893,29292800,0.0,0.0
2015-05-06 00:00:00-04:00,5.338242403920466,5.388853519889422,5.256300947345194,5.326192378997803,31648400,0.0,0.0
2015-05-07 00:00:00-04:00,5.304499902166483,5.437051963449561,5.287629689968143,5.420181751251221,53456400,0.0,0.0
2015-05-08 00:00:00-04:00,5.063496667946525,5.263530071197238,4.938174413946857,5.020115852355957,114655200,0.0,0.0
2015-05-11 00:00:00-04:00,4.950224820433158,5.022525872196281,4.9116637385234325,4.971914768218994,54414400,0.0,0.0
2015-05-12 00:00:00-04:00,4.935764317560839,5.061086571560507,4.93335422117482,5.020115852355957,38880000,0.0,0.0
2015-05-13 00:00:00-04:00,5.056266332250765,5.094826954714385,5.000835494919169,5.049036502838135,30852400,0.0,0.0
2015-05-14 00:00:00-04:00,5.06349678610581,5.157488248959458,5.0514463038945125,5.130978107452393,29305200,0.0,0.0
2015-05-15 00:00:00-04:00,5.152669791313543,5.176770304173452,5.10205912801888,5.133389472961426,21582400,0.0,0.0
2015-05-18 00:00:00-04:00,5.121338520657921,5.157489053573831,5.097238012154326,5.126158714294434,32497200,0.0,0.0
2015-05-19 00:00:00-04:00,5.132938779703043,5.149887087967198,5.084514645971089,5.0941996574401855,25380800,0.0245,0.0
2015-05-20 00:00:00-04:00,5.096620448500695,5.1571503847622555,5.089357151705637,5.0941996574401855,19682400,0.0,0.0
2015-05-21 00:00:00-04:00,5.096619997281654,5.118410809351151,5.053038834949383,5.057880878448486,23969200,0.0,0.0
2015-05-22 00:00:00-04:00,5.0699872547029905,5.089356814551245,5.0385114313203685,5.050617694854736,21259200,0.0,0.0
2015-05-26 00:00:00-04:00,5.026405431876645,5.060302044826067,4.980402555869062,5.019141674041748,25973200,0.0,0.0
2015-05-27 00:00:00-04:00,5.053036940834015,5.312104874097524,5.0360881786168115,5.287892818450928,43233200,0.0,0.0
2015-05-28 00:00:00-04:00,5.287894175818815,5.377478204358339,5.278209166351478,5.360529899597168,32765600,0.0,0.0
2015-05-29 00:00:00-04:00,5.360530249870017,5.394427323413963,5.350845701576532,5.358108997344971,33516800,0.0,0.0
2015-06-01 00:00:00-04:00,5.392004429640348,5.471903891419825,5.35810736641418,5.418637275695801,37266000,0.0,0.0
2015-06-02 00:00:00-04:00,5.384742338204828,5.413796906832986,5.307264104272006,5.312106609344482,22430400,0.0,0.0
2015-06-03 00:00:00-04:00,5.326632562922725,5.3677929239266655,5.244311840914846,5.253996849060059,25078800,0.0,0.0
2015-06-04 00:00:00-04:00,5.222522540150769,5.365373218833069,5.222522540150769,5.348424911499023,32371200,0.0,0.0
2015-06-05 00:00:00-04:00,5.331477284214962,5.413798040457856,5.275789849640887,5.389585971832275,31332000,0.0,0.0
2015-06-08 00:00:00-04:00,5.372637520231867,5.408955391306241,5.205574759121599,5.266104698181152,34281200,0.0,0.0
2015-06-09 00:00:00-04:00,5.2709466711756345,5.331476604114794,5.261261660238135,5.2927374839782715,25688800,0.0,0.0
2015-06-10 00:00:00-04:00,5.229786198352189,5.2636828123721235,5.169256266569888,5.198310375213623,52946000,0.0,0.0
2015-06-11 00:00:00-04:00,5.1983089758383,5.290314705991392,5.1983089758383,5.253996849060059,28305200,0.0,0.0
2015-06-12 00:00:00-04:00,5.220101486925816,5.251577311869238,5.099041616419515,5.111147880554199,32372800,0.0,0.0
2015-06-15 00:00:00-04:00,5.084514057892875,5.125674428262371,5.04577494011061,5.101462364196777,30654800,0.0,0.0
2015-06-16 00:00:00-04:00,5.091776782817775,5.171676254762403,5.040931412413039,5.164412498474121,25689200,0.0,0.0
2015-06-17 00:00:00-04:00,5.161992454041694,5.253998207991813,5.1498866525356535,5.2249436378479,23354400,0.0,0.0
2015-06-18 00:00:00-04:00,5.268524987305595,5.3460032212384165,5.253997933894866,5.312106609344482,29940400,0.0,0.0
2015-06-19 00:00:00-04:00,5.312104778989044,5.355686386011317,5.246732368455635,5.295156478881836,35565600,0.0,0.0
2015-06-22 00:00:00-04:00,5.304842284090256,5.333896849609427,5.193467450181183,5.273366928100586,51423600,0.0,0.0
2015-06-23 00:00:00-04:00,5.283051620653624,5.324211986883556,5.09661934644707,5.137779712677002,41406400,0.0,0.0
2015-06-24 00:00:00-04:00,5.130518106770145,5.15715096770711,5.0627244042436175,5.0869364738464355,25336800,0.0,0.0
2015-06-25 00:00:00-04:00,5.086935604557073,5.15715008641903,5.086935604557073,5.125674724578857,35046000,0.0,0.0
2015-06-26 00:00:00-04:00,5.084513271569202,5.0893557759947665,4.999771291348388,5.021562099456787,42129600,0.0,0.0
2015-06-29 00:00:00-04:00,4.963454284542846,5.014299204327035,4.864185235796526,4.871448993682861,39172400,0.0,0.0
2015-06-30 00:00:00-04:00,4.900502974336694,4.922293785623021,4.835130540477717,4.869027614593506,31591600,0.0,0.0
2015-07-01 00:00:00-04:00,4.990088227783966,5.060302715601825,4.895661210640255,4.939242839813232,30289200,0.0,0.0
2015-07-02 00:00:00-04:00,4.9368204104136995,4.975559524489799,4.912608810471139,4.944084167480469,14576400,0.0,0.0
2015-07-06 00:00:00-04:00,4.902924973964265,4.970718670718902,4.84723754188373,4.8835554122924805,21477600,0.0,0.0
2015-07-07 00:00:00-04:00,4.854499439879536,4.873868995969274,4.639013070655371,4.791548728942871,59425200,0.0,0.0
2015-07-08 00:00:00-04:00,4.764914607682075,4.793968705983771,4.718911746596731,4.757650852203369,33249200,0.0,0.0
2015-07-09 00:00:00-04:00,4.832708149539632,4.854498955693007,4.670488422096984,4.69954252243042,35758800,0.0,0.0
2015-07-10 00:00:00-04:00,4.760074305227815,4.825446749346617,4.747968502305124,4.781865119934082,21670800,0.0,0.0
2015-07-13 00:00:00-04:00,4.8302899136786985,4.8399744649756435,4.781865771773446,4.81334114074707,21247200,0.0,0.0
2015-07-14 00:00:00-04:00,4.820603117248258,4.825445622008723,4.7528094360217645,4.815760612487793,24921600,0.0,0.0
2015-07-15 00:00:00-04:00,4.803655934640349,4.835131299323414,4.738283490521548,4.781865119934082,26573200,0.0,0.0
2015-07-16 00:00:00-04:00,4.810919919785099,4.888398170471191,4.793971148366565,4.888398170471191,28284800,0.0,0.0
2015-07-17 00:00:00-04:00,4.871447881779575,4.8762899241252216,4.796390452839388,4.859341621398926,22037200,0.0,0.0
2015-07-20 00:00:00-04:00,4.859342739725017,4.878712298985142,4.7576524381576855,4.769758701324463,18841200,0.0,0.0
2015-07-21 00:00:00-04:00,4.760072911667894,4.859341944353631,4.760072911667894,4.791548728942871,14972000,0.0,0.0
2015-07-22 00:00:00-04:00,4.7576511849038905,4.7576511849038905,4.641433859956949,4.69954252243042,35647200,0.0,0.0
2015-07-23 00:00:00-04:00,4.709227201098355,4.827865769744503,4.6995421937934125,4.757650852203369,16991600,0.0,0.0
2015-07-24 00:00:00-04:00,4.791549352394555,4.796391395692028,4.682595296584086,4.701964855194092,18884400,0.0,0.0
2015-07-27 00:00:00-04:00,4.660805014242887,4.728598707973216,4.622065892627487,4.675332069396973,19242000,0.0,0.0
2015-07-28 00:00:00-04:00,4.6874383165223525,4.808498186582895,4.6390141837754335,4.777022361755371,19830800,0.0,0.0
2015-07-29 00:00:00-04:00,4.7673374647922815,4.873869810179406,4.747967905466739,4.83513069152832,23268000,0.0,0.0
2015-07-30 00:00:00-04:00,4.823025044753094,4.8956607791008935,4.823025044753094,4.8472371101379395,19018000,0.0,0.0
2015-07-31 00:00:00-04:00,4.866605793985474,4.8690270462687515,4.801233367756926,4.830287933349609,21834000,0.0,0.0
2015-08-03 00:00:00-04:00,4.869028424196875,4.917452098146307,4.8060772324365075,4.912610054016113,39713200,0.0,0.0
2015-08-04 00:00:00-04:00,4.8956608498766405,4.946506234100553,4.876291289650089,4.931979179382324,26010000,0.0,0.0
2015-08-05 00:00:00-04:00,5.053037822495729,5.057879865024654,4.973138348185566,4.982822895050049,23462800,0.0,0.0
2015-08-06 00:00:00-04:00,4.970719299381525,5.0070371743835125,4.8690289722918605,4.95134973526001,65567600,0.0,0.0
2015-08-07 00:00:00-04:00,5.4380081319887745,5.658337479461193,5.297578727258883,5.563910484313965,140524800,0.0,0.0
2015-08-10 00:00:00-04:00,5.525172732052474,5.798768313657873,5.491276114150022,5.757607936859131,66230400,0.0,0.0
2015-08-11 00:00:00-04:00,5.672865863011458,5.784240727259538,5.672865863011458,5.728553295135498,43500800,0.0,0.0
2015-08-12 00:00:00-04:00,5.636546848730163,5.7842395534435695,5.636546848730163,5.74307918548584,38404800,0.0,0.0
2015-08-13 00:00:00-04:00,5.75034524570656,5.762451050974773,5.680130282091688,5.694657802581787,27688400,0.0,0.0
2015-08-14 00:00:00-04:00,5.689814118592678,5.733395747432684,5.655917501409017,5.699499130249023,21465200,0.0,0.0
2015-08-17 00:00:00-04:00,5.6898131903232265,5.6898131903232265,5.592965398593958,5.663179874420166,27388000,0.0,0.0
2015-08-18 00:00:00-04:00,5.645673482061763,5.684575588968759,5.567869268247773,5.611634254455566,28708400,0.0245,0.0
2015-08-19 00:00:00-04:00,5.604339894474364,5.667555933672844,5.5289671208625855,5.589751720428467,24924800,0.0,0.0
2015-08-20 00:00:00-04:00,5.526536879041601,5.553282257047234,5.361202658188214,5.387948036193848,42693200,0.0,0.0
2015-08-21 00:00:00-04:00,5.349046943076169,5.439008391168761,5.215320954999217,5.220183372497559,38266400,0.0,0.0
2015-08-24 00:00:00-04:00,4.928416002471097,5.307711816884957,4.862768516202426,5.035396575927734,68228400,0.0,0.0
2015-08-25 00:00:00-04:00,5.2566521691784835,5.276103221729805,4.930846691131592,4.930846691131592,62268400,0.0,0.0
2015-08-26 00:00:00-04:00,5.091319107811883,5.3077121728974435,5.052416994172901,5.302849292755127,61497600,0.0,0.0
2015-08-27 00:00:00-04:00,5.358770824684025,5.504653500927921,5.32716257141472,5.502222061157227,46376400,0.0,0.0
2015-08-28 00:00:00-04:00,5.5022239528859975,5.560577599945883,5.463321830679327,5.526537895202637,32094400,0.0,0.0
2015-08-31 00:00:00-04:00,5.49979086277581,5.538692970034638,5.443868677810257,5.4657511711120605,21935200,0.0,0.0
2015-09-01 00:00:00-04:00,5.307711964102691,5.397673388197545,5.203162363904532,5.242064476013184,35340800,0.0,0.0
2015-09-02 00:00:00-04:00,5.385516821723182,5.402536439803714,5.295555850797565,5.400104999542236,34404400,0.0,0.0
2015-09-03 00:00:00-04:00,5.48034036529045,5.507085276901402,5.404967119046619,5.4146928787231445,26255600,0.0,0.0
2015-09-04 00:00:00-04:00,5.322300648985794,5.4073992012645355,5.285829973366277,5.288261413574219,28797200,0.0,0.0
2015-09-08 00:00:00-04:00,5.41712563028933,5.536263432675087,5.395243129468491,5.514380931854248,23844800,0.0,0.0
2015-09-09 00:00:00-04:00,5.531399405761789,5.5775958383411615,5.392810571773434,5.404967308044434,28939200,0.0,0.0
2015-09-10 00:00:00-04:00,5.37335924286648,5.5581445000589165,5.3490453078083116,5.490065574645996,35707600,0.0,0.0
2015-09-11 00:00:00-04:00,5.429280160063742,5.543555034938691,5.407397668146247,5.507084369659424,30158400,0.0,0.0
2015-09-14 00:00:00-04:00,5.533831465873249,5.55085108405973,5.487635028117219,5.516811847686768,19246000,0.0,0.0
2015-09-15 00:00:00-04:00,5.5192430150873,5.606772541968783,5.502222933992492,5.577596187591553,32797600,0.0,0.0
2015-09-16 00:00:00-04:00,5.567869647808535,5.648105306742576,5.526536098433439,5.61649751663208,17350800,0.0,0.0
2015-09-17 00:00:00-04:00,5.713754156420429,5.7648130135161795,5.6554009781325,5.667557716369629,26871200,0.0,0.0
2015-09-18 00:00:00-04:00,5.58975264440706,5.71132186363405,5.555713411423429,5.662694454193115,32641200,0.0,0.0
2015-09-21 00:00:00-04:00,5.669987617605913,5.733203659528156,5.640811268257007,5.7210469245910645,28184000,0.0,0.0
2015-09-22 00:00:00-04:00,5.597046045239167,5.635948151902453,5.536261445609071,5.5654377937316895,22835600,0.0,0.0
2015-09-23 00:00:00-04:00,5.570301570280762,5.626223299648542,5.548419073789062,5.592184066772461,16163200,0.0,0.0
2015-09-24 00:00:00-04:00,5.558145993191418,5.7575194794782725,5.470615988967974,5.699166297912598,38244000,0.0,0.0
2015-09-25 00:00:00-04:00,5.769675374262043,5.852342485322881,5.684576823022969,5.740499019622803,36969200,0.0,0.0
2015-09-28 00:00:00-04:00,5.7404991022232705,5.776969777921997,5.628655171164066,5.665125846862793,39558400,0.0,0.0
2015-09-29 00:00:00-04:00,5.725911775153146,5.774539663079038,5.6456760847003595,5.7648138999938965,38073600,0.0,0.0
2015-09-30 00:00:00-04:00,5.818302454772269,6.000656269457987,5.784263224430849,5.993361949920654,55638000,0.0,0.0
2015-10-01 00:00:00-04:00,5.993363853121096,6.010383473696408,5.706460352709032,5.876657485961914,48929600,0.0,0.0
2015-10-02 00:00:00-04:00,5.845048042446488,6.02983283996582,5.784263435334939,6.02983283996582,38614400,0.0,0.0
2015-10-05 00:00:00-04:00,6.068734325118787,6.255951007001382,6.037126536732621,6.180578231811523,48202400,0.0,0.0
2015-10-06 00:00:00-04:00,6.114931979528406,6.287560521724727,6.09061804156064,6.260815143585205,45321600,0.0,0.0
2015-10-07 00:00:00-04:00,6.27540200971581,6.389677355163268,6.17328386258707,6.326461315155029,31015200,0.0,0.0
2015-10-08 00:00:00-04:00,6.29971616298053,6.379951819692084,6.192735132781887,6.362932205200195,46006800,0.0,0.0
2015-10-09 00:00:00-04:00,6.3288925071415765,6.389677105107305,6.219480045303393,6.33861780166626,42324800,0.0,0.0
2015-10-12 00:00:00-04:00,6.345912197710716,6.4431674628912114,6.2997157728438475,6.406696796417236,22758800,0.0,0.0
2015-10-13 00:00:00-04:00,6.3556381913455535,6.457756346953428,6.3337556963046,6.418854236602783,29844400,0.0,0.0
2015-10-14 00:00:00-04:00,6.426148185987591,6.756816568667906,6.418853866810922,6.652266979217529,61214800,0.0,0.0
2015-10-15 00:00:00-04:00,6.664425277824618,6.8054455687476745,6.596346340784246,6.669288158416748,52604800,0.0,0.0
2015-10-16 00:00:00-04:00,6.691170924840958,6.8370541021884765,6.674151305837885,6.773838043212891,44839600,0.0,0.0
2015-10-19 00:00:00-04:00,6.795720782821738,6.827328581550044,6.683876839533424,6.761681079864502,29471200,0.0,0.0
2015-10-20 00:00:00-04:00,6.732503023497624,6.78356186943029,6.681443713815222,6.751954078674316,26482400,0.0,0.0
2015-10-21 00:00:00-04:00,6.793287469939858,6.834621019191898,6.652267207271087,6.664423942565918,38628000,0.0,0.0
2015-10-22 00:00:00-04:00,6.74222717612322,6.927012400847884,6.732501882058584,6.905129909515381,30688400,0.0,0.0
2015-10-23 00:00:00-04:00,6.9659150211299155,6.997523272620472,6.86136543562217,6.951326847076416,38177600,0.0,0.0
2015-10-26 00:00:00-04:00,6.956190353252917,6.973209968474131,6.856503638028893,6.919719219207764,24743600,0.0,0.0
2015-10-27 00:00:00-04:00,6.885679620940821,6.958621421384935,6.8808167414946055,6.914856433868408,20826800,0.0,0.0
2015-10-28 00:00:00-04:00,6.958622205871822,6.970778942108154,6.856504044737442,6.970778942108154,21703600,0.0,0.0
2015-10-29 00:00:00-04:00,6.858935582474857,6.929445956917074,6.71791529734022,6.730072498321533,32716800,0.0,0.0
2015-10-30 00:00:00-04:00,6.803013333389738,6.94646504784379,6.751954484389023,6.8978376388549805,30116000,0.0,0.0
2015-11-02 00:00:00-05:00,6.919720434570064,6.985367930881822,6.878387341058752,6.978074073791504,19008800,0.0,0.0
2015-11-03 00:00:00-05:00,6.936740063924988,6.975642178367803,6.851641514675162,6.929445743560791,37676800,0.0,0.0
2015-11-04 00:00:00-05:00,6.909993159444119,6.961051999461716,6.783561083567667,6.815169334411621,44226400,0.0,0.0
2015-11-05 00:00:00-05:00,6.849209157682507,6.868660212300093,6.717914191201506,6.737365245819092,47880000,0.0,0.0
2015-11-06 00:00:00-05:00,7.403563430975446,7.765839540703443,7.250386000679606,7.67101526260376,117227200,0.0,0.0
2015-11-09 00:00:00-05:00,7.595644122965308,7.658860167297734,7.529996638802821,7.636977672576904,49256800,0.0,0.0
2015-11-10 00:00:00-05:00,7.537291978431917,7.578625533637825,7.330624202402373,7.491095542907715,55226000,0.0,0.0
2015-11-11 00:00:00-05:00,7.495959433912795,7.549449733376789,7.391409811721933,7.418155193328857,61989600,0.0,0.0
2015-11-12 00:00:00-05:00,7.4011337261338594,7.469212187775534,7.359800175672954,7.3914079666137695,29108000,0.0,0.0
2015-11-13 00:00:00-05:00,7.398702350799824,7.430310142016384,7.209054212251234,7.245524883270264,29294000,0.0,0.0
2015-11-16 00:00:00-05:00,7.3403491203825135,7.396270846373814,7.281995954511189,7.3914079666137695,34428000,0.0,0.0
2015-11-17 00:00:00-05:00,7.410859021904211,7.454624012245138,7.359800175672954,7.3914079666137695,25704800,0.0,0.0
2015-11-18 00:00:00-05:00,7.4219161024872085,7.582996783833015,7.341375761814304,7.573234558105469,35021600,0.02875,0.0
2015-11-19 00:00:00-05:00,7.60008237328194,7.670860500755753,7.539066938774511,7.59520149230957,25407200,0.0,0.0
2015-11-20 00:00:00-05:00,7.651333394534928,7.7050267939786785,7.604961547213554,7.66109561920166,23974400,0.0,0.0
2015-11-23 00:00:00-05:00,7.724552111005134,7.724552111005134,7.519540261712141,7.546387195587158,24255200,0.0,0.0
